2019-10-06T00:00:01,2019-10-06,00:00:01,308.90
2019-10-06T00:00:03,2019-10-06,00:00:03,308.00
2019-10-06T00:00:05,2019-10-06,00:00:05,308.18
2019-10-06T00:00:07,2019-10-06,00:00:07,310.85
2019-10-06T00:00:09,2019-10-06,00:00:09,309.94
2019-10-06T00:00:11,2019-10-06,00:00:11,310.35
2019-10-06T00:00:14,2019-10-06,00:00:14,311.40
2019-10-06T00:00:16,2019-10-06,00:00:16,312.80
2019-10-06T00:00:18,2019-10-06,00:00:18,309.67
2019-10-06T00:00:20,2019-10-06,00:00:20,312.39
2019-10-06T00:00:22,2019-10-06,00:00:22,309.49
2019-10-06T00:00:24,2019-10-06,00:00:24,309.94
2019-10-06T00:00:26,2019-10-06,00:00:26,310.31
2019-10-06T00:00:28,2019-10-06,00:00:28,310.08
2019-10-06T00:00:30,2019-10-06,00:00:30,307.54
2019-10-06T00:00:33,2019-10-06,00:00:33,306.55
2019-10-06T00:00:35,2019-10-06,00:00:35,312.39
2019-10-06T00:00:37,2019-10-06,00:00:37,310.99
2019-10-06T00:00:39,2019-10-06,00:00:39,308.63
2019-10-06T00:00:41,2019-10-06,00:00:41,309.76
2019-10-06T00:00:43,2019-10-06,00:00:43,310.13
2019-10-06T00:00:45,2019-10-06,00:00:45,309.31
2019-10-06T00:00:47,2019-10-06,00:00:47,307.95
2019-10-06T00:00:49,2019-10-06,00:00:49,306.95
2019-10-06T00:00:51,2019-10-06,00:00:51,308.49
2019-10-06T00:00:54,2019-10-06,00:00:54,311.62
2019-10-06T00:00:56,2019-10-06,00:00:56,309.36
2019-10-06T00:00:58,2019-10-06,00:00:58,308.99
2019-10-06T00:01:00,2019-10-06,00:01:00,309.58
2019-10-06T00:01:02,2019-10-06,00:01:02,310.62
2019-10-06T00:01:04,2019-10-06,00:01:04,309.26
2019-10-06T00:01:06,2019-10-06,00:01:06,308.45
2019-10-06T00:01:08,2019-10-06,00:01:08,310.17
2019-10-06T00:01:11,2019-10-06,00:01:11,308.13
2019-10-06T00:01:13,2019-10-06,00:01:13,311.26
2019-10-06T00:01:15,2019-10-06,00:01:15,306.55
2019-10-06T00:01:17,2019-10-06,00:01:17,309.58
2019-10-06T00:01:19,2019-10-06,00:01:19,309.54
2019-10-06T00:01:21,2019-10-06,00:01:21,309.67
2019-10-06T00:01:23,2019-10-06,00:01:23,310.13
2019-10-06T00:01:25,2019-10-06,00:01:25,309.49
2019-10-06T00:01:28,2019-10-06,00:01:28,310.53
2019-10-06T00:01:30,2019-10-06,00:01:30,311.21
2019-10-06T00:01:32,2019-10-06,00:01:32,309.81
2019-10-06T00:01:34,2019-10-06,00:01:34,311.80
2019-10-06T00:01:36,2019-10-06,00:01:36,310.13
2019-10-06T00:01:38,2019-10-06,00:01:38,312.12
2019-10-06T00:01:40,2019-10-06,00:01:40,310.85
2019-10-06T00:01:42,2019-10-06,00:01:42,307.81
2019-10-06T00:01:44,2019-10-06,00:01:44,309.04
2019-10-06T00:01:47,2019-10-06,00:01:47,311.03
2019-10-06T00:01:49,2019-10-06,00:01:49,308.63
2019-10-06T00:01:51,2019-10-06,00:01:51,312.66
2019-10-06T00:01:53,2019-10-06,00:01:53,310.40
2019-10-06T00:01:55,2019-10-06,00:01:55,311.49
2019-10-06T00:01:57,2019-10-06,00:01:57,311.26
2019-10-06T00:01:59,2019-10-06,00:01:59,309.13
2019-10-06T00:02:01,2019-10-06,00:02:01,310.67
2019-10-06T00:02:03,2019-10-06,00:02:03,313.16
2019-10-06T00:02:05,2019-10-06,00:02:05,308.99
2019-10-06T00:02:08,2019-10-06,00:02:08,312.44
2019-10-06T00:02:10,2019-10-06,00:02:10,310.08
2019-10-06T00:02:12,2019-10-06,00:02:12,308.81
2019-10-06T00:02:14,2019-10-06,00:02:14,310.67
2019-10-06T00:02:16,2019-10-06,00:02:16,312.94
2019-10-06T00:02:18,2019-10-06,00:02:18,311.67
2019-10-06T00:02:20,2019-10-06,00:02:20,312.57
2019-10-06T00:02:22,2019-10-06,00:02:22,310.76
2019-10-06T00:02:24,2019-10-06,00:02:24,312.57
2019-10-06T00:02:27,2019-10-06,00:02:27,312.03
2019-10-06T00:02:29,2019-10-06,00:02:29,310.72
2019-10-06T00:02:31,2019-10-06,00:02:31,307.68
2019-10-06T00:02:33,2019-10-06,00:02:33,311.76
2019-10-06T00:02:35,2019-10-06,00:02:35,307.81
2019-10-06T00:02:37,2019-10-06,00:02:37,308.31
2019-10-06T00:02:39,2019-10-06,00:02:39,309.54
2019-10-06T00:02:41,2019-10-06,00:02:41,310.22
2019-10-06T00:02:44,2019-10-06,00:02:44,309.76
2019-10-06T00:02:46,2019-10-06,00:02:46,311.35
2019-10-06T00:02:48,2019-10-06,00:02:48,312.17
2019-10-06T00:02:50,2019-10-06,00:02:50,312.57
2019-10-06T00:02:52,2019-10-06,00:02:52,309.81
2019-10-06T00:02:54,2019-10-06,00:02:54,309.85
2019-10-06T00:02:56,2019-10-06,00:02:56,310.72
2019-10-06T00:02:58,2019-10-06,00:02:58,309.76
2019-10-06T00:03:00,2019-10-06,00:03:00,312.26
2019-10-06T00:03:03,2019-10-06,00:03:03,308.81
2019-10-06T00:03:05,2019-10-06,00:03:05,309.04
2019-10-06T00:03:07,2019-10-06,00:03:07,308.86
2019-10-06T00:03:09,2019-10-06,00:03:09,310.85
2019-10-06T00:03:11,2019-10-06,00:03:11,311.98
2019-10-06T00:03:13,2019-10-06,00:03:13,311.21
2019-10-06T00:03:15,2019-10-06,00:03:15,311.71
2019-10-06T00:03:17,2019-10-06,00:03:17,310.53
2019-10-06T00:03:19,2019-10-06,00:03:19,309.08
2019-10-06T00:03:21,2019-10-06,00:03:21,310.04
2019-10-06T00:03:24,2019-10-06,00:03:24,307.95
2019-10-06T00:03:26,2019-10-06,00:03:26,308.58
2019-10-06T00:03:28,2019-10-06,00:03:28,309.04
2019-10-06T00:03:30,2019-10-06,00:03:30,307.18
2019-10-06T00:03:32,2019-10-06,00:03:32,309.63
2019-10-06T00:03:34,2019-10-06,00:03:34,310.76
2019-10-06T00:03:36,2019-10-06,00:03:36,307.63
2019-10-06T00:03:38,2019-10-06,00:03:38,310.04
2019-10-06T00:03:41,2019-10-06,00:03:41,307.72
2019-10-06T00:03:43,2019-10-06,00:03:43,310.62
2019-10-06T00:03:45,2019-10-06,00:03:45,308.99
2019-10-06T00:03:47,2019-10-06,00:03:47,312.21
2019-10-06T00:03:49,2019-10-06,00:03:49,310.22
2019-10-06T00:03:51,2019-10-06,00:03:51,311.40
2019-10-06T00:03:53,2019-10-06,00:03:53,309.76
2019-10-06T00:03:56,2019-10-06,00:03:56,310.49
2019-10-06T00:03:58,2019-10-06,00:03:58,312.12
2019-10-06T00:04:00,2019-10-06,00:04:00,309.08
2019-10-06T00:04:02,2019-10-06,00:04:02,309.63
2019-10-06T00:04:04,2019-10-06,00:04:04,309.81
2019-10-06T00:04:06,2019-10-06,00:04:06,309.13
2019-10-06T00:04:08,2019-10-06,00:04:08,310.31
2019-10-06T00:04:10,2019-10-06,00:04:10,311.40
2019-10-06T00:04:12,2019-10-06,00:04:12,307.77
2019-10-06T00:04:15,2019-10-06,00:04:15,310.67
2019-10-06T00:04:17,2019-10-06,00:04:17,310.53
2019-10-06T00:04:19,2019-10-06,00:04:19,308.45
2019-10-06T00:04:21,2019-10-06,00:04:21,309.22
2019-10-06T00:04:23,2019-10-06,00:04:23,309.04
2019-10-06T00:04:25,2019-10-06,00:04:25,311.71
2019-10-06T00:04:27,2019-10-06,00:04:27,307.32
2019-10-06T00:04:29,2019-10-06,00:04:29,311.62
2019-10-06T00:04:32,2019-10-06,00:04:32,311.44
2019-10-06T00:04:34,2019-10-06,00:04:34,311.62
2019-10-06T00:04:36,2019-10-06,00:04:36,308.45
2019-10-06T00:04:38,2019-10-06,00:04:38,312.44
2019-10-06T00:04:40,2019-10-06,00:04:40,309.13
2019-10-06T00:04:42,2019-10-06,00:04:42,309.40
2019-10-06T00:04:44,2019-10-06,00:04:44,311.12
2019-10-06T00:04:46,2019-10-06,00:04:46,311.40
2019-10-06T00:04:49,2019-10-06,00:04:49,308.22
2019-10-06T00:04:51,2019-10-06,00:04:51,309.90
2019-10-06T00:04:53,2019-10-06,00:04:53,311.89
2019-10-06T00:04:55,2019-10-06,00:04:55,310.85
2019-10-06T00:04:57,2019-10-06,00:04:57,310.76
2019-10-06T00:04:59,2019-10-06,00:04:59,311.26
2019-10-06T00:05:01,2019-10-06,00:05:01,312.57
2019-10-06T00:05:03,2019-10-06,00:05:03,309.36
2019-10-06T00:05:05,2019-10-06,00:05:05,309.49
2019-10-06T00:05:08,2019-10-06,00:05:08,307.77
2019-10-06T00:05:10,2019-10-06,00:05:10,308.22
2019-10-06T00:05:12,2019-10-06,00:05:12,311.26
2019-10-06T00:05:14,2019-10-06,00:05:14,308.09
2019-10-06T00:05:16,2019-10-06,00:05:16,310.85
2019-10-06T00:05:18,2019-10-06,00:05:18,310.85
2019-10-06T00:05:20,2019-10-06,00:05:20,311.58
2019-10-06T00:05:22,2019-10-06,00:05:22,310.94
2019-10-06T00:05:25,2019-10-06,00:05:25,308.45
2019-10-06T00:05:27,2019-10-06,00:05:27,310.81
2019-10-06T00:05:29,2019-10-06,00:05:29,309.72
2019-10-06T00:05:31,2019-10-06,00:05:31,310.04
2019-10-06T00:05:33,2019-10-06,00:05:33,309.26
2019-10-06T00:05:35,2019-10-06,00:05:35,313.16
2019-10-06T00:05:37,2019-10-06,00:05:37,312.17
2019-10-06T00:05:39,2019-10-06,00:05:39,310.44
2019-10-06T00:05:42,2019-10-06,00:05:42,313.07
2019-10-06T00:05:44,2019-10-06,00:05:44,311.40
2019-10-06T00:05:46,2019-10-06,00:05:46,310.13
2019-10-06T00:05:48,2019-10-06,00:05:48,310.85
2019-10-06T00:05:50,2019-10-06,00:05:50,309.99
2019-10-06T00:05:52,2019-10-06,00:05:52,309.99
2019-10-06T00:05:54,2019-10-06,00:05:54,309.26
2019-10-06T00:05:56,2019-10-06,00:05:56,311.98
2019-10-06T00:05:58,2019-10-06,00:05:58,309.76
2019-10-06T00:06:01,2019-10-06,00:06:01,311.21
2019-10-06T00:06:03,2019-10-06,00:06:03,310.90
2019-10-06T00:06:05,2019-10-06,00:06:05,310.94
2019-10-06T00:06:07,2019-10-06,00:06:07,310.85
2019-10-06T00:06:09,2019-10-06,00:06:09,310.72
2019-10-06T00:06:11,2019-10-06,00:06:11,308.99
2019-10-06T00:06:13,2019-10-06,00:06:13,310.62
2019-10-06T00:06:15,2019-10-06,00:06:15,310.22
2019-10-06T00:06:17,2019-10-06,00:06:17,308.54
2019-10-06T00:06:19,2019-10-06,00:06:19,310.17
2019-10-06T00:06:22,2019-10-06,00:06:22,310.81
2019-10-06T00:06:24,2019-10-06,00:06:24,310.22
2019-10-06T00:06:26,2019-10-06,00:06:26,309.94
2019-10-06T00:06:28,2019-10-06,00:06:28,313.98
2019-10-06T00:06:30,2019-10-06,00:06:30,307.72
2019-10-06T00:06:32,2019-10-06,00:06:32,311.62
2019-10-06T00:06:34,2019-10-06,00:06:34,308.45
2019-10-06T00:06:36,2019-10-06,00:06:36,309.81
2019-10-06T00:06:38,2019-10-06,00:06:38,311.03
2019-10-06T00:06:41,2019-10-06,00:06:41,311.85
2019-10-06T00:06:43,2019-10-06,00:06:43,312.12
2019-10-06T00:06:45,2019-10-06,00:06:45,309.45
2019-10-06T00:06:47,2019-10-06,00:06:47,310.90
2019-10-06T00:06:49,2019-10-06,00:06:49,312.89
2019-10-06T00:06:51,2019-10-06,00:06:51,309.94
2019-10-06T00:06:53,2019-10-06,00:06:53,312.62
2019-10-06T00:06:55,2019-10-06,00:06:55,311.44
2019-10-06T00:06:57,2019-10-06,00:06:57,311.49
2019-10-06T00:06:59,2019-10-06,00:06:59,310.31
2019-10-06T00:07:02,2019-10-06,00:07:02,309.85
2019-10-06T00:07:04,2019-10-06,00:07:04,311.71
2019-10-06T00:07:06,2019-10-06,00:07:06,311.12
2019-10-06T00:07:08,2019-10-06,00:07:08,312.80
2019-10-06T00:07:10,2019-10-06,00:07:10,309.58
2019-10-06T00:07:12,2019-10-06,00:07:12,310.76
2019-10-06T00:07:14,2019-10-06,00:07:14,310.62
2019-10-06T00:07:16,2019-10-06,00:07:16,309.58
2019-10-06T00:07:19,2019-10-06,00:07:19,310.99
2019-10-06T00:07:21,2019-10-06,00:07:21,311.98
2019-10-06T00:07:23,2019-10-06,00:07:23,309.40
2019-10-06T00:07:25,2019-10-06,00:07:25,309.22
2019-10-06T00:07:27,2019-10-06,00:07:27,309.08
2019-10-06T00:07:29,2019-10-06,00:07:29,310.26
2019-10-06T00:07:31,2019-10-06,00:07:31,312.12
2019-10-06T00:07:33,2019-10-06,00:07:33,312.03
2019-10-06T00:07:36,2019-10-06,00:07:36,310.31
2019-10-06T00:07:38,2019-10-06,00:07:38,313.21
2019-10-06T00:07:40,2019-10-06,00:07:40,312.89
2019-10-06T00:07:42,2019-10-06,00:07:42,312.85
2019-10-06T00:07:44,2019-10-06,00:07:44,310.67
2019-10-06T00:07:46,2019-10-06,00:07:46,310.58
2019-10-06T00:07:48,2019-10-06,00:07:48,310.62
2019-10-06T00:07:51,2019-10-06,00:07:51,312.08
2019-10-06T00:07:53,2019-10-06,00:07:53,310.76
2019-10-06T00:07:55,2019-10-06,00:07:55,308.54
2019-10-06T00:07:57,2019-10-06,00:07:57,313.21
2019-10-06T00:07:59,2019-10-06,00:07:59,311.62
2019-10-06T00:08:01,2019-10-06,00:08:01,311.94
2019-10-06T00:08:03,2019-10-06,00:08:03,309.22
2019-10-06T00:08:05,2019-10-06,00:08:05,311.71
2019-10-06T00:08:08,2019-10-06,00:08:08,311.53
2019-10-06T00:08:10,2019-10-06,00:08:10,311.26
2019-10-06T00:08:12,2019-10-06,00:08:12,311.35
2019-10-06T00:08:14,2019-10-06,00:08:14,312.71
2019-10-06T00:08:16,2019-10-06,00:08:16,309.94
2019-10-06T00:08:18,2019-10-06,00:08:18,312.08
2019-10-06T00:08:20,2019-10-06,00:08:20,312.98
2019-10-06T00:08:23,2019-10-06,00:08:23,309.63
2019-10-06T00:08:25,2019-10-06,00:08:25,312.26
2019-10-06T00:08:27,2019-10-06,00:08:27,309.08
2019-10-06T00:08:29,2019-10-06,00:08:29,310.49
2019-10-06T00:08:31,2019-10-06,00:08:31,309.63
2019-10-06T00:08:33,2019-10-06,00:08:33,309.76
2019-10-06T00:08:35,2019-10-06,00:08:35,310.08
2019-10-06T00:08:37,2019-10-06,00:08:37,309.45
2019-10-06T00:08:39,2019-10-06,00:08:39,310.49
2019-10-06T00:08:42,2019-10-06,00:08:42,311.85
2019-10-06T00:08:44,2019-10-06,00:08:44,309.81
2019-10-06T00:08:46,2019-10-06,00:08:46,309.17
2019-10-06T00:08:48,2019-10-06,00:08:48,311.80
2019-10-06T00:08:50,2019-10-06,00:08:50,310.72
2019-10-06T00:08:52,2019-10-06,00:08:52,309.36
2019-10-06T00:08:54,2019-10-06,00:08:54,312.53
2019-10-06T00:08:56,2019-10-06,00:08:56,310.08
2019-10-06T00:08:59,2019-10-06,00:08:59,310.44
2019-10-06T00:09:01,2019-10-06,00:09:01,311.49
2019-10-06T00:09:03,2019-10-06,00:09:03,311.30
2019-10-06T00:09:05,2019-10-06,00:09:05,309.94
2019-10-06T00:09:07,2019-10-06,00:09:07,312.66
2019-10-06T00:09:09,2019-10-06,00:09:09,313.98
2019-10-06T00:09:11,2019-10-06,00:09:11,311.58
2019-10-06T00:09:13,2019-10-06,00:09:13,311.40
2019-10-06T00:09:15,2019-10-06,00:09:15,312.12
2019-10-06T00:09:17,2019-10-06,00:09:17,312.44
2019-10-06T00:09:20,2019-10-06,00:09:20,310.67
2019-10-06T00:09:22,2019-10-06,00:09:22,313.07
2019-10-06T00:09:24,2019-10-06,00:09:24,310.99
2019-10-06T00:09:26,2019-10-06,00:09:26,309.85
2019-10-06T00:09:28,2019-10-06,00:09:28,310.67
2019-10-06T00:09:30,2019-10-06,00:09:30,311.85
2019-10-06T00:09:32,2019-10-06,00:09:32,310.90
2019-10-06T00:09:34,2019-10-06,00:09:34,309.13
2019-10-06T00:09:37,2019-10-06,00:09:37,309.54
2019-10-06T00:09:39,2019-10-06,00:09:39,310.99
2019-10-06T00:09:41,2019-10-06,00:09:41,311.35
2019-10-06T00:09:43,2019-10-06,00:09:43,310.04
2019-10-06T00:09:45,2019-10-06,00:09:45,310.40
2019-10-06T00:09:47,2019-10-06,00:09:47,312.21
2019-10-06T00:09:49,2019-10-06,00:09:49,312.62
2019-10-06T00:09:52,2019-10-06,00:09:52,311.12
2019-10-06T00:09:54,2019-10-06,00:09:54,310.53
2019-10-06T00:09:56,2019-10-06,00:09:56,311.71
2019-10-06T00:09:58,2019-10-06,00:09:58,308.22
2019-10-06T00:10:00,2019-10-06,00:10:00,310.44
2019-10-06T00:10:02,2019-10-06,00:10:02,311.08
2019-10-06T00:10:04,2019-10-06,00:10:04,312.12
2019-10-06T00:10:06,2019-10-06,00:10:06,308.63
2019-10-06T00:10:09,2019-10-06,00:10:09,314.30
2019-10-06T00:10:11,2019-10-06,00:10:11,312.44
2019-10-06T00:10:13,2019-10-06,00:10:13,307.95
2019-10-06T00:10:15,2019-10-06,00:10:15,310.81
2019-10-06T00:10:17,2019-10-06,00:10:17,309.85
2019-10-06T00:10:19,2019-10-06,00:10:19,309.63
2019-10-06T00:10:21,2019-10-06,00:10:21,311.26
2019-10-06T00:10:23,2019-10-06,00:10:23,309.90
2019-10-06T00:10:26,2019-10-06,00:10:26,311.76
2019-10-06T00:10:28,2019-10-06,00:10:28,309.94
2019-10-06T00:10:30,2019-10-06,00:10:30,310.04
2019-10-06T00:10:32,2019-10-06,00:10:32,310.76
2019-10-06T00:10:34,2019-10-06,00:10:34,310.40
2019-10-06T00:10:36,2019-10-06,00:10:36,310.13
2019-10-06T00:10:38,2019-10-06,00:10:38,310.99
2019-10-06T00:10:40,2019-10-06,00:10:40,309.94
2019-10-06T00:10:43,2019-10-06,00:10:43,310.90
2019-10-06T00:10:45,2019-10-06,00:10:45,310.49
2019-10-06T00:10:47,2019-10-06,00:10:47,311.49
2019-10-06T00:10:49,2019-10-06,00:10:49,312.35
2019-10-06T00:10:51,2019-10-06,00:10:51,309.67
2019-10-06T00:10:53,2019-10-06,00:10:53,312.12
2019-10-06T00:10:55,2019-10-06,00:10:55,313.16
2019-10-06T00:10:57,2019-10-06,00:10:57,310.72
2019-10-06T00:10:59,2019-10-06,00:10:59,312.30
