2019-12-12T09:07:50,2019-12-12,09:07:50,2.58,96164.48,0,0
2019-12-12T09:07:52,2019-12-12,09:07:52,-2.54,16582.26,0,0
2019-12-12T09:07:54,2019-12-12,09:07:54,-1.81,15334.58,0,0
2019-12-12T09:07:56,2019-12-12,09:07:56,-1.54,12035.61,0,0
2019-12-12T09:07:58,2019-12-12,09:07:58,-0.36,15935.01,0,0
2019-12-12T09:08:00,2019-12-12,09:08:00,-3.17,5350.05,0,0
2019-12-12T09:08:02,2019-12-12,09:08:02,-1.45,14569.82,0,0
2019-12-12T09:08:04,2019-12-12,09:08:04,-2.22,18138.23,0,0
2019-12-12T09:08:07,2019-12-12,09:08:07,-1.90,17969.96,0,0
2019-12-12T09:08:09,2019-12-12,09:08:09,-4.80,4605.66,0,0
2019-12-12T09:08:11,2019-12-12,09:08:11,-5.08,12053.90,0,0
2019-12-12T09:08:13,2019-12-12,09:08:13,-4.49,3709.62,0,0
2019-12-12T09:08:15,2019-12-12,09:08:15,-5.62,4743.25,0,0
2019-12-12T09:08:17,2019-12-12,09:08:17,-3.22,5833.79,0,0
2019-12-12T09:08:19,2019-12-12,09:08:19,-4.99,12412.28,0,0
2019-12-12T09:08:21,2019-12-12,09:08:21,-3.35,4129.85,0,0
2019-12-12T09:08:23,2019-12-12,09:08:23,-4.62,3564.16,0,0
2019-12-12T09:08:26,2019-12-12,09:08:26,-2.81,5526.53,0,0
2019-12-12T09:08:28,2019-12-12,09:08:28,-6.07,18678.40,0,0
2019-12-12T09:08:30,2019-12-12,09:08:30,-5.17,3942.07,0,0
2019-12-12T09:08:32,2019-12-12,09:08:32,-3.17,3511.57,0,0
2019-12-12T09:08:34,2019-12-12,09:08:34,-5.53,16581.86,0,0
2019-12-12T09:08:36,2019-12-12,09:08:36,-2.81,6236.91,0,0
2019-12-12T09:08:38,2019-12-12,09:08:38,-3.04,6122.53,0,0
2019-12-12T09:08:40,2019-12-12,09:08:40,-5.17,6173.25,0,0
2019-12-12T09:08:42,2019-12-12,09:08:42,-2.27,4166.90,0,0
2019-12-12T09:08:45,2019-12-12,09:08:45,-4.12,3954.21,0,0
2019-12-12T09:08:47,2019-12-12,09:08:47,-3.54,5401.40,0,0
2019-12-12T09:08:49,2019-12-12,09:08:49,-4.58,4342.41,0,0
2019-12-12T09:08:51,2019-12-12,09:08:51,-5.35,16926.08,0,0
2019-12-12T09:08:53,2019-12-12,09:08:53,-3.94,8131.56,0,0
2019-12-12T09:08:55,2019-12-12,09:08:55,-6.39,10625.36,0,0
2019-12-12T09:08:57,2019-12-12,09:08:57,-5.48,21956.94,0,0
2019-12-12T09:08:59,2019-12-12,09:08:59,-6.57,6197.77,0,0
2019-12-12T09:09:02,2019-12-12,09:09:02,-5.12,21225.96,0,0
2019-12-12T09:09:04,2019-12-12,09:09:04,-4.12,5449.85,0,0
2019-12-12T09:09:06,2019-12-12,09:09:06,-3.49,3730.61,0,0
2019-12-12T09:09:08,2019-12-12,09:09:08,-5.76,5932.02,0,0
2019-12-12T09:09:10,2019-12-12,09:09:10,-3.76,14548.80,0,0
2019-12-12T09:09:12,2019-12-12,09:09:12,-7.21,12911.82,0,0
2019-12-12T09:09:14,2019-12-12,09:09:14,-6.30,5200.00,0,0
2019-12-12T09:09:16,2019-12-12,09:09:16,-7.12,14980.12,0,0
2019-12-12T09:09:18,2019-12-12,09:09:18,-6.16,3962.03,0,0
2019-12-12T09:09:20,2019-12-12,09:09:20,-4.94,5441.36,0,0
2019-12-12T09:09:23,2019-12-12,09:09:23,-5.85,4498.95,0,0
2019-12-12T09:09:25,2019-12-12,09:09:25,-7.89,9767.69,0,0
2019-12-12T09:09:27,2019-12-12,09:09:27,-7.21,8273.79,0,0
2019-12-12T09:09:29,2019-12-12,09:09:29,-10.38,5006.58,0,0
2019-12-12T09:09:31,2019-12-12,09:09:31,-6.44,5715.73,0,0
2019-12-12T09:09:33,2019-12-12,09:09:33,-6.57,5392.32,0,0
2019-12-12T09:09:35,2019-12-12,09:09:35,-8.25,14812.21,0,0
2019-12-12T09:09:37,2019-12-12,09:09:37,-9.02,9535.96,0,0
2019-12-12T09:09:39,2019-12-12,09:09:39,-9.79,6630.04,0,0
2019-12-12T09:09:42,2019-12-12,09:09:42,-6.44,4762.93,0,0
2019-12-12T09:09:44,2019-12-12,09:09:44,-7.89,4923.18,0,0
2019-12-12T09:09:46,2019-12-12,09:09:46,-6.39,12118.99,0,0
2019-12-12T09:09:48,2019-12-12,09:09:48,-11.65,14594.71,0,0
2019-12-12T09:09:50,2019-12-12,09:09:50,-9.75,4819.98,0,0
2019-12-12T09:09:52,2019-12-12,09:09:52,-7.61,15582.25,0,0
2019-12-12T09:09:54,2019-12-12,09:09:54,-10.47,5923.23,0,0
2019-12-12T09:09:56,2019-12-12,09:09:56,-10.29,5907.17,0,0
2019-12-12T09:09:59,2019-12-12,09:09:59,-9.38,18890.56,0,0
2019-12-12T09:10:01,2019-12-12,09:10:01,-9.93,4518.37,0,0
2019-12-12T09:10:03,2019-12-12,09:10:03,-7.52,3656.42,0,0
2019-12-12T09:10:05,2019-12-12,09:10:05,-10.74,19880.68,0,0
2019-12-12T09:10:07,2019-12-12,09:10:07,-9.75,24084.17,0,0
2019-12-12T09:10:09,2019-12-12,09:10:09,-7.75,6009.62,0,0
2019-12-12T09:10:11,2019-12-12,09:10:11,-9.38,12204.90,0,0
2019-12-12T09:10:13,2019-12-12,09:10:13,-11.78,5097.40,0,0
2019-12-12T09:10:15,2019-12-12,09:10:15,-7.75,16564.33,0,0
2019-12-12T09:10:17,2019-12-12,09:10:17,-9.29,13445.06,0,0
2019-12-12T09:10:20,2019-12-12,09:10:20,-13.42,5816.00,0,0
2019-12-12T09:10:22,2019-12-12,09:10:22,-13.96,5045.16,0,0
2019-12-12T09:10:24,2019-12-12,09:10:24,-9.52,4869.88,0,0
2019-12-12T09:10:26,2019-12-12,09:10:26,-12.28,5811.73,0,0
2019-12-12T09:10:28,2019-12-12,09:10:28,-9.79,5224.61,0,0
2019-12-12T09:10:30,2019-12-12,09:10:30,-8.34,5843.45,0,0
2019-12-12T09:10:32,2019-12-12,09:10:32,-9.93,4110.25,0,0
2019-12-12T09:10:34,2019-12-12,09:10:34,-10.52,4953.67,0,0
2019-12-12T09:10:36,2019-12-12,09:10:36,-12.10,4182.24,0,0
2019-12-12T09:10:38,2019-12-12,09:10:38,-10.11,5671.60,0,0
2019-12-12T09:10:41,2019-12-12,09:10:41,-12.51,4692.65,0,0
2019-12-12T09:10:43,2019-12-12,09:10:43,-11.20,5883.03,0,0
2019-12-12T09:10:45,2019-12-12,09:10:45,-9.38,7111.71,0,0
2019-12-12T09:10:47,2019-12-12,09:10:47,-11.24,19149.40,0,0
2019-12-12T09:10:49,2019-12-12,09:10:49,-11.60,4335.28,0,0
2019-12-12T09:10:51,2019-12-12,09:10:51,-11.83,10953.35,0,0
2019-12-12T09:10:53,2019-12-12,09:10:53,-13.01,8204.28,0,0
2019-12-12T09:10:55,2019-12-12,09:10:55,-10.20,3566.62,0,0
2019-12-12T09:10:57,2019-12-12,09:10:57,-12.24,4559.02,0,0
2019-12-12T09:10:59,2019-12-12,09:10:59,-11.38,5287.17,0,0
2019-12-12T09:11:01,2019-12-12,09:11:01,-11.42,3882.97,0,0
2019-12-12T09:11:04,2019-12-12,09:11:04,-10.29,7178.08,0,0
2019-12-12T09:11:06,2019-12-12,09:11:06,-11.83,9318.40,0,0
2019-12-12T09:11:08,2019-12-12,09:11:08,-12.74,5478.28,0,0
2019-12-12T09:11:10,2019-12-12,09:11:10,-13.96,5439.09,0,0
2019-12-12T09:11:12,2019-12-12,09:11:12,-14.05,4552.44,0,0
2019-12-12T09:11:14,2019-12-12,09:11:14,-12.01,15243.61,0,0
2019-12-12T09:11:16,2019-12-12,09:11:16,-11.83,5377.10,0,0
2019-12-12T09:11:18,2019-12-12,09:11:18,-12.06,8506.89,0,0
2019-12-12T09:11:21,2019-12-12,09:11:21,-11.20,8401.46,0,0
2019-12-12T09:11:23,2019-12-12,09:11:23,-9.65,4449.57,0,0
2019-12-12T09:11:25,2019-12-12,09:11:25,-12.15,4287.29,0,0
2019-12-12T09:11:27,2019-12-12,09:11:27,-12.19,4047.16,0,0
2019-12-12T09:11:29,2019-12-12,09:11:29,-11.88,21342.43,0,0
2019-12-12T09:11:31,2019-12-12,09:11:31,-10.02,6026.53,0,0
2019-12-12T09:11:33,2019-12-12,09:11:33,-11.97,11703.44,0,0
2019-12-12T09:11:35,2019-12-12,09:11:35,-14.23,12286.81,0,0
2019-12-12T09:11:37,2019-12-12,09:11:37,-16.50,4369.04,0,0
2019-12-12T09:11:39,2019-12-12,09:11:39,-15.05,4149.20,0,0
2019-12-12T09:11:42,2019-12-12,09:11:42,-12.56,5227.78,0,0
2019-12-12T09:11:44,2019-12-12,09:11:44,-12.15,4201.26,0,0
2019-12-12T09:11:46,2019-12-12,09:11:46,-12.60,21376.32,0,0
2019-12-12T09:11:48,2019-12-12,09:11:48,-15.28,14727.19,0,0
2019-12-12T09:11:50,2019-12-12,09:11:50,-13.87,4235.63,0,0
2019-12-12T09:11:52,2019-12-12,09:11:52,-14.46,8363.09,0,0
2019-12-12T09:11:54,2019-12-12,09:11:54,-14.32,6559.10,0,0
2019-12-12T09:11:56,2019-12-12,09:11:56,-17.45,4621.90,0,0
2019-12-12T09:11:58,2019-12-12,09:11:58,-15.55,3645.39,0,0
2019-12-12T09:12:00,2019-12-12,09:12:00,-18.67,4311.10,0,0
2019-12-12T09:12:02,2019-12-12,09:12:02,-14.55,13987.04,0,0
2019-12-12T09:12:05,2019-12-12,09:12:05,-16.32,5556.97,0,0
2019-12-12T09:12:07,2019-12-12,09:12:07,-15.55,15483.49,0,0
2019-12-12T09:12:09,2019-12-12,09:12:09,-16.63,14497.23,0,0
2019-12-12T09:12:11,2019-12-12,09:12:11,-17.09,21159.45,0,0
2019-12-12T09:12:13,2019-12-12,09:12:13,-17.00,11907.39,0,0
2019-12-12T09:12:15,2019-12-12,09:12:15,-18.40,3237.60,0,0
2019-12-12T09:12:17,2019-12-12,09:12:17,-17.00,12836.86,0,0
2019-12-12T09:12:19,2019-12-12,09:12:19,-16.32,4784.27,0,0
2019-12-12T09:12:21,2019-12-12,09:12:21,-17.04,6162.24,0,0
2019-12-12T09:12:24,2019-12-12,09:12:24,-17.36,5266.77,0,0
2019-12-12T09:12:26,2019-12-12,09:12:26,-16.54,5849.70,0,0
2019-12-12T09:12:28,2019-12-12,09:12:28,-21.89,12171.99,0,0
2019-12-12T09:12:30,2019-12-12,09:12:30,-15.86,6352.69,0,0
2019-12-12T09:12:32,2019-12-12,09:12:32,-15.91,4663.46,0,0
2019-12-12T09:12:34,2019-12-12,09:12:34,-17.81,5052.68,0,0
2019-12-12T09:12:36,2019-12-12,09:12:36,-15.23,12020.87,0,0
2019-12-12T09:12:38,2019-12-12,09:12:38,-17.90,4560.17,0,0
2019-12-12T09:12:41,2019-12-12,09:12:41,-16.86,4097.02,0,0
